label,Title,Name,Tahun,Abstract
Humaniora,"SISTEM PENDUKUNG KEPUTUSAN
PENILAIAN KARYAWAN IT SUPPORT DENGAN METODE AHP (ANALITICAL HIERARCHY PROCESS) DI PT. UNGARAN SARI GARMENT KAB. SEMARANG","PRATAMA, SANDY YANUAR",2022,"PT Ungaran Sari Garments merupakan perusahaan yang bergerak di bidang manufacturing yang memiliki berbagai macam departemen, salah satunya adalah departemen IT Support. Departemen IT Support sangat penting perannya dalam perusahaan karena dituntut mengikuti perkembangan teknologi dan informasi. Dalam meningkatkan kinerja karyawan IT Support perusahaan melakukan penilaian kepada karyawan tersebut. Kemudian hasil penilaian tersebut sebagai dasar kenaikan upah kerja. Namun penilaian saat ini masih kurang efektif karena masih manual menggunakan form yang nantinya di kalkulasi manual. Kemudian form yang digunakan saat ini masih form lama sehingga perlu adanya pembaharuan serta ada pembobotan jenis pekerjaan. Hal tersebut bisa menyebabkan penilaian menjadi subjectif. Berdasarkan permasalahan tersebut peneliti tertarik membantu Departement IT bagaimana cara menentukan nilai karyawan IT Support dengan lebih efektif dan efesien dengan metode Analitical Hierarchy Process (AHP) agar proses penilaian lebih cepat dan objectif sehingga tidak perlu membuang waktu terlalu banyak ketika proses penilaian. 

Kata kunci: Sistem Pendukung Keputusan, Penilaian Karyawan, IT Support, Metode Analitical Hierarchy Process (AHP), PT. Ungaran Sari Garments Kab. Semarang,"
Teknologi,SISTEM MONITORING DAN KONTROL KUALITAS AIR PADA KOLAM IKAN KOI BERBASIS INTERNET OF THINGS (IOT),"PRATAMA, ANDHIKA BAYU",2022,"Pada penelitian ini  dirancang suatu sistem yang dapat digunakan sebagai memonitor dan kontrol kualitas air kolam ikan koi dengan tujuan dapat membantu pemelihara ikan koi meningkatkan pertumbuhan pada ikan koi itu sendiri. Saat ini ikan koi banyak diminati oleh beberapa pecinta ikan hias pada kolam rumah atau perkantoran. Melihat ikan koi yang berenang di dalam kolam dapat membantu menurunkan tekanan darah & denyut jantung, selain itu juga dapat di jadikan sebagai stress relief pada tubuh manusia. Ikan koi merupakan ikan hias yang sangat sensitif terhadap kualitas air, oleh karena itu kualitas air sangat berperan dalam perkembangan ikan koi itu sendiri. Pertumbuhan ikan koi tergantung pada beberapa faktor yaitu jenis ikan, sifat genetis, kemampuan memanfaatkan makanan, ketahanan terhadap penyakit, ruang gerak, dan kualitas air. Pada penelitian ini terdapat empat parameter penting yang dijadikan sebagai acuan untuk mengamati kualitas air ikan koi, parameter suhu ideal ikan koi adalah 25 - 30°C, parameter keasaman ideal ikan koi adalah berkisar antara 7.0 – 8.7 pH, parameter minimum oksigen terlarut (DO) ikan koi adalah 5 ppm, sedangkan batas maksimum parameter kekeruhan atau turbidity ikan koi adalah 2000 NTU. Pada penelitian ini telah dibuat sistem yang dapat memonitor dan mengontrol kualitas air kolam ikan koi dengan menggunakan sensor dissolved oxygen (DO), sensor pH, sensor suhu, dan sensor turbidity. Dengan menggunakan metode forward chaining kualitas air telah dikendalikan dengan baik dalam menentukan keputusan dan pengendalian sesuai dengan aturan pakar. Selain itu sistem ini dapat menjalankan fungsi pengambilan data, pengambilan keputusan, pengiriman data ke cloud dan dapat menjalankan aktuator dengan baik. Pada penelitian ini didapatkan nilai akurasi kinerja sistem 100% dengan sepuluh kali percobaan.
Kata kunci : Kualitas Air, Internet of Things, Forward Chaining, Ikan Koi."
Teknologi,PENENTUAN SECTION TERBAIK BERDASARKAN KAIZEN DENGAN METODE SIMPLE ADDITIVE WEIGHTING DI PT SAMI JEPARA,"NURYAWATI, LILIS",2022,"Untuk mendapatkan perubahan yang lebih baik di PT SAMI Jepara, perusahaan telah membuat suatu program yang bernama kaizen, yaitu salah satu cara yang dilakukan untuk memperoleh suatu perubahan yang lebih baik dengan tujuan agar meningkatkan hasil produksi, efisiensi waktu dan penghematan biaya. Section terbaik berdasarkan kaizen tentunya akan mendapatkan penghargaan dari manajemen PT SAMI Jepara yang diberikan langsung untuk pembuat kaizen. Perhitungan penilaian yang dilakukan oleh tim kaizen ini sebelumnya menggunakan perhitungan manual dalam format excel dengan pengisian berulang dan ada rumus untuk perhitungannya. Untuk membantu pekerjaan tim kaizen dalam melakukan penilaian, diperlukan suatu sistem yang dapat mempersingkat waktu saat proses perhitungan. Untuk itu dilakukan penelitian ini guna merancang sistem yang dibutuhkan dengan menggunakan sistem pendukung keputusan dengan metode simple additive weighting. Dengan adanya sistem ini perhitungan penilaian section terbaik berdasarkan kaizen akan lebih akurat dan menghemat waktu dalam laporan hasil akhir.
Kata kunci : Sistem Pendukung Keputusan (Simple Additive Weighting), Section Terbaik Berdasarkan Kaizen, tim kaizen."
Kesehatan,KLASIFIKASI PENENTUAN GIZI STUNTING PADA BALITA MENGGUNAKAN METODE NAÏVE BAYES,"NURFA’IZAH, MELA",2022,"Stunting atau pendek merupakan masalah gizi yang bersifat kronis pada masa pertumbuhan yang disebabkan oleh kurangnya asupan gizi dalam waktu yang cukup lama, sehingga menyebabkan gangguan pertumbuhan yakni tinggi badan anak pendek (kerdil) dari standar usianya. Berdasarkan keputusan Menteri Kesehatan Republik Indonesia, tentang standar antropometri jika hasil pengukuran PB/U atau TB/U berada dibawah -3 SD disebut sangat pendek. Data dari Dinas Kesehatan Kota Semarang, menyatakan bahwa hasil dari pemantauan status gizi berdasar indikator panjang badan terhadap umur (PB/U) atau tinggi badan terhadap umur (TB/U) angka kejadian stunting di kota Semarang sebesar 20,37%. Penelitian yang dilakukan akan mempermudah dalam menentukan informasi mengenai status gizi stunting pada balita. Data stunting akan diolah dan dijadikan sebagai informasi mengenai normal atau tidaknya status gizi stunting pada balita. Dengan informasi tersebut, dapat mempermudah dalam pendataan balita yang mengalami status gizi stunting, selain itu juga dapat digunakan untuk diadakannya penyuluhan guna peningkatan taraf gizi stunting serta pencegahan mengenai stunting pada balita dengan menggunakan Naive Bayes Classifier. Hasil akurasi metode Naive Bayes Classifier dalam melakukan klasifikasi status gizi stunting adalah sebesar 92%

Kata Kunci  Klasifikasi, Stunting, Naive Bayes Classifier"
Teknologi,IMPLEMENTASI METODE TOPSIS (TECHNIQUE FOR OTHERS REFERENCE BY SIMILARITY TO IDEAL SOLUTION) UNTUK MENENTUKAN SALESMAN TERBAIK PADA PT. ENSEVAL PUTERA MEGATRADING TBK,"HIDAYAH, NANI",2022,"PT.Enseval Putera Megatrading Tbk merupakan perusahaan yang bergerak dalam bidang farmasi dengan berbagai macam pelayanan dengan karyawan dari berbagai divisi salah satunya salesman. Agar dapat bersaing dengan perusahaan lain di bidang yang sama maka perusahaan wajib memberikan penghargaan bagi salesman terbaik agar dapat bekerja maksimal. Sehingga perlu adanya sistem untuk membantu dalam melakukan seleksi dan dapat menjadi bahan pertimbangan dalam menentukan salesman terbaik. Peneltian ini menggunakan metode TOPSIS (Technique For Others Reference by Similarity to Ideal Solution) karena perhitungan komputasinya lebih efisien dan cepat sehingga mampu menjadi pengukur kinerja dan juga alternatif keputusan dalam sebuah bentuk output komputasi yang sederhana. Dengan dibuatnya sistem pendukung keputusan dengan metode TOPSIS (Technique For Others Reference by Similarity to Ideal Solution) ini diharapkan dapat memberikan solusi kemudahan dalam melakukan perhitungan atau proses seleksi yang membutuhkan ketepatan hasil dan perhitungan yang akurat dalam memberikan penghargaa bagi Salesman Terbaik PT.Enseval Putera Megatrading Tbk. Kesimpulan yang didapat dalam penelitian ini yaitu berhasilnya dalam implementasi metode topsis untuk menentukan Salesman terbaik sudah dapat dilakukan perhitungan dan perangkingan sebagaimana yang diharapkan sebagaimana hasil dalam sistem tersebut.


Kata Kunci : Sistem Pendukung Keputusan, Salesman, Terbaik, Technique For Others Reference by Similarity to Ideal Solution."
Teknologi,RANCANG BANGUN APLIKASI UNTUK KLASIFIKASI TOPIK DOKUMEN ARTIKEL ILMIAH BAHASA INDONESIA MENGGUNAKAN METODE SUPPORT VECTOR MACHINE (SVM),"HAQ, GHOZI FIDAUL",2022,"Artikel ilmiah adalah tulisan hasil proses penelitian yang mengikuti kaidah, metode, dan sistematika yang telah disepakati sehingga kebenerannya dapat dipertanggung jawabkan. Dan media yang banyak digunakan untuk publikasi karya atau artikel ilmiah adalah Internet. Dari data yang tertera pada website https://sinta.ristekbrin.go.id/ menunjukkan bahwa jumlah publikasi di internet terus meningkat setiap tahunnya. Di tahun 2005, jumlah publikasi di Scopus hanya berjumlah 1.482 dan jumlah publikasi di google scholar adalah 31.174. Kemudian jumlahnya terus meningkat sampai pada tahun 2019 kemarin, jumlah publikasi di Scopus adalah 41.015 dan jumlah publikasi di google scholar adalah 324.013. Karena jumlahnya yang terus meningkat setiap tahunnya, pengelolaan data dokumen publikasi tidak bisa lagi dilakukan secara manual, termasuk pengelompokan atau klasifikasi dokumen berdasarkan topik penelitiannya. Setelah melakukan penelitian dengan menggunakan 600 dokumen, dapat disimpulkan bahwa klasifikasi topik dokumen artikel ilmiah Bahasa Indonesia dapat dilakukan dengan menggunakan metode metode support vector machine, dengan hasil skor akurasi 94%, presisi 95%, dan recall 94%.
Kata Kunci : Klasifikasi, Artikel Ilmiah, Support Vector Machine"
Humaniora,PENERAPAN METODE COLLABORATIVE FILTERING PADA SISTEM REKOMENDASI WISATA HERITAGE,"FACHMAJI, ANDREANSYAH NUR",2022,"Sistem rekomendasi adalah sistem yang bertanggung jawab atas mesin rekomendasi yang mampu mengidentifikasikan dan merekomendasikan konten berpotensi yang berdasarkan penyaringan informasi.
Teknologi dewasa ini semakin berkembang dalam hal otomatisasi dan keefektifan dalam melakukan suatu hal. Mulai dari teknologi hardware maupun software. Salah satu teknologi yang ada disini yaitu software berupa Sistem Rekomendasi Wisata Heritage Dengan Metode Collaborative filtering. Sistem ini bertujuan untuk mencari tempat wisata Heritage atau wisata bersejarah yang telah diberi rating oleh penggunjung lain yang sudah pernah menggunjungi tempat wisata tersebut. Dengan menggunakan metode collaborative filtering akan mendapatkan saran rekomendasi dari berbagai pengguna lain.
Sistem pada rekomendasi wisata Heritage menggunakan metode collaborative filtering terdiri dari 6 wisata Heritage, 3 pengguna, 12 rating wisata Heritage. Rekomendasi dengan metode collaborative filtering sehingga akan menghasilkan nilai rekomendasi untuk setiap tujuan wisatanya.

Kata Kunci: Collaborative filtering, wisata, rekomendasi."
Teknologi,RANCANG BANGUN SISTEM KEPUASAN PELANGGAN TERHADAP KUALITAS PELAYANAN MENGGUNAKAN METODE SERVQUAL DI RUMAH MAKAN KALIPENING KENDAL,"ALVIN, MUHAMMAD THARIQ",2022,"Setiap pelanggan memiliki level kepuasan bervariasi, tidak mudah mendapatkan kepuasan pelanggan. Ada perbedaan antara ekspektasi yang diharapkan oleh pelanggan dimana mungkin mengarah pada kepuasan pelanggan. Tetapi bukan hanya proses memuaskan pelanggan saja, pengelola juga membutuhkan layanan berkualitas tinggi, dan juga perlu adanya sistem dukungan yang dapat mengetahui seberapa puas dengan layanan yang dibutuhkan serta tingkat kepuasan terhadap layanan yang diberikan. Teknologi informasi komunikasi dapat digunakan sebagai alat untuk mempercepat dalam proses pengukuran, diawali dari pengumpulan data hingga memperoleh hasil dari analisis yang dapat dijadikan sebagai olahan data pendukung. Metode Service Quality (SERVQUAL) dapat mengetahui kualitas layanan untuk menganalisis penyebab masalah layanan tersebut. Kualitas pelayanan dapat terlihat pada pelayanan yang diberikan atau tidak memenuhi harapan konsumen dan bahkan pelayanan yang diberikan melebihi harapan konsumen. Pada metode ini terdapat lima dimensi yang dapat mengukur suatu kualitas jasa yaitu Responsiveness, Reliability, Assurance, Empathy, dan Tangible. Dengan permasalahan tersebut kualitas pelayanan menjadi hal penting untuk dipertahankan. Peneliti membuat suatu sistem untuk mengukur kepuasan pelanggan guna mengetahui seberapa puas pelanggan dengan kualitas pelayanan oleh pihak Rumah Makan Kalipening menggunakan metode Service Quality. Hasil dari Sistem Kepuasan Pelanggan Terhadap Kualitas Pelayanan Dimensi Tangible berada dalam kategori C (Cukup Puas) mendapatkan nilai ≥ 0.60.

Kata kunci : Kualitas pelayanan, Tingkat Kepuasan Pelanggan, Metode Service Quality"
Teknologi,PREDIKSI PENJUALAN MEBEL PADA JEPARA INDO FURNITURE MENGGUNAKAN METODE LEAST SQUARE,"ADITYA, MUHAMMAD YUNAN",2022,"Tujuan dari sebuah penjualan adalah untuk mencari, mempengaruhi dan memberi petunjuk kepada pembeli supaya dapat menyesuaikan kebutuhan dengan produk yang telah ditawarkan serta mengadakan perjanjian mengenai harga yang saling untung bagi kedua belah pihak. Dalam memasuki pengusaha terus-menerus berubah sangat cepat, apalagi usaha yang sama dan semakin ketat persaingan, diharuskan perusahaan sanggup menanalisis lingkungan usaha dan memprediksi berbagai kemungkinan yang akan terjadi di masa mendatang. Metode ini terdapat informasi atau sumber yang dapat menggunakan pada perusahaan untuk persiapan diri untuk menentukan strategi kedepannya yang lebih baik. Penjualan pada prediksi tentunya ada yang kurang akurat mengakibatkan biaya produksi akan meningkat, keseluruhan pada investasi yang ditanamkan menjadi kurang efisien. Prediksi dilakukan bertujuan untuk mengetahui perkiraan penjualan yang akan datang, untuk memenuhi kebutuhan konsumen. Metode least square mengukur penjualan sekarang untuk menganalisa syarat kini serta sebelumnya menjadi sumber informasi untuk memprediksi keadaan yang akan datang dengan asumsi keadaan masa lalu akan berulang lagi di masa depan. Pengunaan metode least square sangat di tentukan yaitu pada keakuratan maupun kualitas pada informasi atau data diperoleh serta periode ataupun waktu dari data tersebut terkumpul yaitu penjualan.
Kata kunci	: Prediksi,Penjualan,Least Squares."
Teknologi,SISTEM REKOMENDASI PEMBELIAN SMARTPHONE MENGGUNKAN METODE SIMPLE ADDITIVE WEIGHTING,"ADITYA, JOHAN YUDHA",2022,"Perkembangan teknologi, informasi, dan komunikasi menyebabkan kebutuhan pasar terhadap smartphone semakin meningkat. Perusahaan belomba-lomba meluncurkan produk smartphone dengan berbagai fitur kecanggihan yang beragam. Persaingan ini menyebabkan konsumen kebingungan dalam memilih produk yang tepat sesuai kebutuhan dan kemampuan, bukan hanya keinginan. Internet saat ini merupakan sarana utama dalam penyedia informasi dan segala kebutuhan manusia. Untuk itu perlu adanya suatu sistem rekomendasi berbasis website yang dapat membantu calon konsumen dalam mengambil keputusan sebelum melakukan pembelian smartphone. Pemanfaatan metode Simple Additive Weighting dapat mewujudkan kemudahan pengambilan keputusan tersebut. Metode ini dipilih karena terdapat proses perangkingan untuk menyeleksi alternatif terbaik dari sejumlah alternatif. Perangkingan tersebut didasarkan oleh akumulasi nilai dan bobot dari kriteria-kriteria yang telah ditentukan. Pembuatan sistem diawali dengan menentukan kriteria penting ketika para calon konsumen akan membeli smartphone, mengumpulkan data-data produk smartphone diambil dari beberapa sumber di internet, implementasi metode dan pembuatan sistem dengan bahasa pemrograman PHP Laravel dan MySQL, pengujian sistem, dan validasi hasil perhitungan sistem dengan perhitungan manual. Hasil penelitian menunjukkan bahwa sistem rekomendasi dapat berjalan dengan baik setelah pengujian dan menunjukkan hasil yang sama dengan perhitungan manual.

Kata kunci: simple additive weighting, smartphone, rekomendasi."
Teknologi,IMPLEMENTASI METODE ANALYTIC HIERARCHY PROCESS (AHP) DALAM KELAYAKAN PENGAJUAN KREDIT PADA BMT UMMAT SEJAHTERA ABADI JEPARA,"Yusuf, Muhammad Syarifudin",2021,"Dalam upaya tingkatkan efisiensi pengambilan keputusan dalam menganalisa informasi dari kreditur hingga dibutuhkan sistem pendukung keputusan yang mampu menolong koperasi dalam memastikan kreditur yang layak dalam memberikan pinjaman bersumber pada kriteria-kriteria yang wajib dipenuhi oleh kreditur. Masalah yang akan diselesaikan dalam penelitian ini adalah dalam pengambilan keputusan diperlukan sumber yang lebih objektif agar hasil dari keputusan dapat dipertanggungjawabkan. Pada BMT Ummat Sejahtera Abadi Jepara diperlukan adanya sistem yang dapat digunakan untuk menentukan kelayakan kredit pada anggota (nasabah) untuk meminimalisir risiko dari kredit. Tujuan dari penelitian adalah mengimplementasikan metode Analytical Hierarchy Process (AHP) pada sistem pendukung keputusan dalam menentukan kelayakan kredit anggota koperasi yang mengajukan kredit pinjaman sehingga proses pengambilan keputusan lebih cepat, efisien dan mempunyai landasan (objektif). Berdasarkan hasil penelitian metode Analytical Hierarchy Process dapat digunakan untuk menentukan kelayakan dari nasabah yang mengajukan pinjaman. Hasil dari sistem pendukung keputusan dapat digunakan untuk membantu dalam ta pengambilan keputusan. Pengujian dilakukan menggunakan blackbox testing dan User Acceptance Test. Pengujian blackbox dan whitebox menghasilkan output yang baik sehingga tidak terdapat kekeliruan dalam implementasi coding. Untuk pengujian UAT nilai yang dihasilkan cukup baik dalam akumulasi respon dari user yang menguji sistem
Kata Kunci: Koperasi, Analytical Hierarchy Process, SPK."
Kesehatan,"IDENTIFIKASI PASIEN DEMAM BERDARAH 
MENGGUNAKAN DATA MINING NAIVE BAYES 
PADA PUSKESMAS PADURAKSA PEMALANG","Wicaksono, Subechi Tri",2021,"Kasus DBD di Indonesia tercatat 156.086 perkara menggunakan taraf kematian sejumlah 1358 kematian serta penyakit DBD ini menyerang 464 kota serta kabupaten di Indonesia. Demam Berdarah Dengue wajib  pada deteksi dengan cepat agar bisa ditangani dengan benar oleh energi kesehatan. Maka diharapkan software membantu tenaga kesehatan pada mendeteksi penyakit demam berdarah dengan cepat menggunakan teknik data mining sesuai prosedur pemecahan  Naive Bayes Classifier. Tujuan penelitian ini ialah merancang serta membuatkan software buat membantu energi kesehatan pada memprediksi pasien terindikasi penyakit demam berdarah memakai teknik data mining Naive bayes Classifier. sesuai yang akan terjadi penelitian sistem buat mendiagnosis pasien Demam Berdarah Dengue sudah berhasil diimplementasikan dengan Bahasa pemrograman PHP-MySQL. Sistem yg didesain bisa dipergunakan buat membantu mempermudah memprediksi atau mengklasifikasi pasien Demam Berdarah Dengue sesuai tanda-tanda yg dialami pasien. Metode klasifikasi Naive Bayes yg diterapkan mempunyai performa yg cukup baik dibuktikan menggunakan performa pengujian dengan skema split validation membuat akurasi sebanyak 80 %.
Kata Kunci: DBD, Data Mining, Naïve Bayes"
Teknologi,"SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN 
SISWA BERPRESTASI YANG LAYAK MENJADI SISWA TELADAN 
DENGAN MENGGUNAKAN METODE ANALYTICAL HIERARCHY PROCESS (AHP)
(STUDI KASUS SMP N 1 BERGAS)","Wahyuni, Novi Dyah",2021,"Prestasi siswa adalah hasil atas usaha yang dilakukan dalam proses belajar. Karakter orang yang berprestasi yaitu mencintai pekerjaan, memiliki inisiatif dan kreatif, pantang menyerah, serta menjalankan tugas dengan sungguh-sungguh. Kebijakan yang diambil dari pihak sekolah untuk memilih siswa berprestasi yang layak menjadi siswa teladan kurang objektif dalam pemilihannya, pihak sekolah hanya menggunakan jumlah nilai untuk pemilihan siswa berprestasi yang layak menjadi siswa teladan. Oleh karena itu, akan dibangun sistem komputerisasi untuk pemilihan siswa berprestasi yang layak menjadi siswa teladan dengan menerapkan metode Analytical Hierarchy Process. Dalam penelitian ini penulis mengunakan empat kriteria yaitu jumlah nilai, absensi, kemampuan bahasa inggris, dan ekstrakurikuler. Sistem berbasis web ini dapat mempermudah dalam menginformasikan terkait pemilihan siswa berprestasi yang layak menjadi siswa teladan, dikarenakan hasil dari sistem dapat diakses dengan memanfaatkan media internet. 

Kata Kunci: sistem pendukung keputusan, prestasi, Analytical Hierarchy Process"
Teknologi,"SISTEM PENDUKUNG KEPUTUSAN PENILAIAN WAREHOUSE TERBAIK BERDASARKAN PERFORMA DENGAN METODE AHP (ANALYTICAL HIERARCHY PROCESS)
(STUDI KASUS DI PT DHL SUPPLY CHAIN INDONESIA)","WICAKSONO, ARIF SHALEH",2021,"PT. DHL Supply Chain Indonesia, perusahaan multinasional yang berfokus pada mengelola rantai pasok. PT DHL Supply Chain Indonesia menuntut diri untuk terus meningkatkan performanya. Dalam rangka memonitoring performa tersebut dari setiap warehouse yang dimiliki oleh perusahaan yang dirasa cukup memakan waktu, pada penelitian ini penulis membantu memberikan alternatif penyelesaian dengan menggunakan sistem pendukung keputusan (SPK) yang memiliki kemampuan mengolah data informasi untuk membantu mendukung dan mengambil keputusan dari masalah-masalah tersruktur, semi terstruktur, hingga tidak terstruktur yang spesifik demi mendukung proses pengambilan keputusan dalam perusahaan. SPK  dengan menggunakan metode AHP (Analytical Hierarchy) diimplementasikan dengan sistem berbasis web,  PHP sebagai bahasa pemrograman dan MySQL sebagai database sistem dan arsitektur sistem menggunakan local host. Sistem ini diterima dengan baik oleh perusahaan dalam rangka memberikan penilaian warehouse terbaik yang hasil akhir perhitungannya menghasilkan ranking bobot performa dari nilai warehouse yang terbaik sampai  dengan nilai yang terendah.
Kata Kunci: Sistem Pendukung Keputusan, Metode AHP (Analytical Hierarchy), Warehouse, Performa Terbaik"
Teknologi,PROTOTYPE DETEKSI PLAT MOBIL DENGAN METODE EDGE DETECTION & OPERATOR CANNY STUDI KASUS FAKULTAS TEKNOLOGI INDUSTRI UNISSULA,"ULFA, MARIA",2021,"Deteksi Plat Mobil  dengan metode edge detection dan operator canny merupakan deteksi mobil dengan memanfaatkan tepi-tepi dari plat mobil untuk mendeteksi pola huruf dan nomor yang terdapat pada plat mobil. Dalam proses pendeteksian plat mobil, dilakukan dengan cara menginputkan terlebih dahulu data yang akan di rekam untuk pendeteksian agar bisa langsung mendeteksi bersama dengan biodata yang tersimpan dalam database. Untuk itu, dalam  pembangunan sistem ini digunakan database MySQL dan metode  edge detection dan operator canny sebagai  deteksi tepi. Saat data belum terinputkan maka kendaraan tidak dapat dikenali. Dengan algoritma tersebut diharapkan dapat membantu dalam pengecekan plat mobil beserta menampilkan keterangan kedatangan saat mobil datang.

Kata Kunci : Edge Detection, Canny, Deteksi Plat, Pengolahan Citra"
Kesehatan,SISTEM REKOMENDASI PENCARIAN KLINIK HEWAN PELIHARAAN DI KOTA SEMARANG MENGGUNAKAN METODE HAVERSINE DAN METODE TOPSIS,"Susanto, Imam Hendi",2021,"Di era teknologi sekarang ini yang perkembangannya semakin pesat sistem informasi sangat dibutuhkan didalam segala bidang terutama atau khususnya dalam pencaraian lokasi seperti sistem yang akan dibangun oleh peneliti. Untuk mempermudah pencarian klinik hewan peliharaan dibutuhkan aplikasi atau sistem untuk mempermudah user dalam mencari klinik hewan peliharaan karena belum adanya sistem informasi pencarian klinik hewan peliharaan khusus untuk daerah kota Semarang. Diharapkan dengan adanya aplikasi ini dapat membantu menentukan jarak terdekat dan menentukan rekomendasi klinik hewan peliharaan dengan menggunakan metode haversine dan metode topsis.Metode Haversine Formula menghitung jarak antara 2 titik dengan berdasarkan panjang garis lurus antara 2 titik pada garis bujur dan lintang dan Topsis  memiliki konsep dimana alternatif yang terpilih merupakan alternatif terbaik yang memiliki jarak terpendek dari solusi ideal positif dan jarak terjauh dari solusi ideal negatif.Dalam pembuatan website pencarian klinik hewan peliharaan ini telah dibuktikan bahwa metode haversine dan topsis menjadi metode yang sangat cocok dalam pengaplikasian sistem pintar dalam merekomendasikan pencarian klinik hewan peliharaan .
Kata Kunci: Haversine, Topsis, Klinik Hewan"
Teknologi,PENGEMBANGAN PENGELOMPOKAN KEILMUAN PENELITI JAWA TENGAH MENGGUNAKAN TEKNIK SCRAPING BERBASIS GOOGLE SCHOLAR,"Setiyono, Ghufron Dipo",2021,"Perlunya pembangunan daerah menjadi perhatian saat ini. Pembangunan wilayah Jawa Tengah memerlukan para Ilmuan yang ahli di bidangnya dan Jawa Tengah sendiri belum mempunyai peta kepakaran ilmuan yang komprehensif yang terdiri dari para peneliti se Jawa Tengah. Salah satu permasalahan pertama yang dihadapi adalah bagaimana mengumpulkan data kepakaran penelitian secara menyeluruh Jawa Tengah. Beberapa sumber data dapat dijadikan sebagai referensi antara lain SINTA dan Google Scholar. Web scraping merupakan salah satu cara pendekatan untuk mengambil data dari halaman google scholar secara otomatis berbasis DOM yang telah dilakukan pada penelitian ini. Jumlah data terkumpul dalam database maka pengelompokan kepakaran bisa dilakukan. Hasil data yang di-scraping mencapai 20.973 peneliti Jawa Tengah dan dikelompokkan menjadi 7599 total bidang kepakaran. Setiap bidang kepakaran dikelompokan lagi menurut 12 rumpun ilmu utama berdasarkan kategori yang dikeluarkan Kementrian Pendidikan dan Kebudayaan Indonesia. 

Kata kunci: Web Scraping, Peneliti Jawa Tengah, SINTA, Google Scholar"
Pertanian,"SISTEM PAKAR MENGGUNAKAN METODE FORWARD CHAINING UNTUK DIAGNOSA HAMA DAN PENYAKIT TANAMAN PADI
(STUDI KASUS : LABORATORIUM PENGAMATAN HAMA PENYAKIT TANAMAN WILAYAH PATI)","SHOLIKHAH, SITI",2021,"Tanaman padi merupakan tanaman pangan utama masyarakat Indonesia. Makanan merupakan kebutuhan manusia yang paling pokok selain udara dan air. Oleh sebab itu upaya peningkatan produksi harus diperhatikan. Salah satu kendala atau penghambat dalam pertanian padi adalah hama dan penyakit yang menyerang tanaman padi. Namun pengetahuan para petani padi tentang hama dan penyakit serta pengendaliannya masih kurang. Di sisi lain jumlah pakar tentang hama dan penyakit padi terbatas. Salah satu ilmu dalam bidang teknologi yang dapat menjadi solusi pada masalah tersebut yaitu ilmu sistem pakar. Dalam pembuatan sistem ini dibutuhkan pakar yang ahli di bidang hama dan penyakit tanaman padi untuk mendapatkan data-data yang akurat. Metode yang akan digunakan dalam penelitian ini adalah metode Forward Chaining untuk menentukan jenis-jenis hama dan penyakit tanaman padi. Input yang dibutuhkan adalah gejala atau ciri-ciri yang muncul pada tanaman padi. Basis pengetahuan dibangun dengan menggunakan kaidah produksi (IF_THEN). Nilai akan diperoleh dari aturan (rule) untuk gejala atau ciri-ciri yang digabungkan. Hasil dari penggabungan ini merupakan output solusi hama dan penyakit tanaman padi. Sistem pakar ini akan membantu petani untuk mengetahui jenis hama dan penyakit tanaman padi serta cara pengendaliannya. 

Kata Kunci: Sistem Pakar, Forward Chaining, Tanaman Padi, Hama dan Penyakit Tanaman Padi"
Teknologi,IMPLEMENTASI METODE SUPER RESOLUTION UNTUK PENINGKATAN KUALITAS CITRA PADA CITRA HASIL CROPPING,"SETYAWAN, SYIHAB WAHID",2021,"Citra saat ini merupakan salah satu hal penting pada era digital saat ini. Akan tetapi jika citra dilakukan cropping manual maka citra akan berkurang resolusinya yang mengakibatkan citra menjadi blur. Maka, dibuatlah penelitian mengenai citra. Penelitian ini menggunakan implementasi metode super resolution supaya mendapatkan hasil yang bagus. Metode super resolusi ini memiliki beberapa Langkah atau proses terlebih dahulu pada penelitian ini. Yaitu yang pertama adalah registrasi citra, registrasi citra yang dipakai adalah registrasi average, lalu cropping citra, dan yang terakhir adalah interpolasi citra yang menggunakan metode interpolasi bilinear. Penelitian ini menggunakan jenis citra .tif untuk data uji. Citra hasil super resolusi nantinya tidak akan sama bentuknya dengan citra asli karena citra hasil super resolusi adalah citra yang sebelumnya telah melalui proses cropping terlebih dahulu. Sehingga hanya di titik yang ditentukan saja yang akan diproses. Setelah diproses citra akan keluar pada axes beserta informasinya pada kolom inforasi citra. Dengan menggunakan metode super resolusi ini diharapkan akan mendapatkan hasil citra yang lebih baik dari citra sebelumnya. 
Kata kunci : Super Resolution, Interpolasi Citra, Registrasi Citra, Cropping Citra."
